DATE,intake,avg_price
2018-06-26,35,6781
2018-06-25,25,5855
2018-06-24,0,0
2018-06-23,17,5395
2018-06-22,22,4535
2018-06-21,25,4662
2018-06-20,39,4435
2018-06-19,26,5036
2018-06-18,36,4870
2018-06-17,0,0
2018-06-16,18,5288
2018-06-15,25,5164
2018-06-14,22,5381
2018-06-13,23,4671
2018-06-12,32,5104
2018-06-11,26,4575
2018-06-09,18,3786
2018-06-08,27,4135
2018-06-07,24,4081
2018-06-06,27,4669
2018-06-05,22,5379
2018-06-04,35,4305
2018-06-02,18,5607
2018-06-01,23,6205
2018-05-31,20,5349
2018-05-30,23,5176
2018-05-29,22,5786
2018-05-28,27,6371
2018-05-27,0,0
2018-05-26,18,5338
2018-05-25,20,5269
2018-05-24,18,5924
2018-05-23,24,4358
2018-05-22,26,6062
2018-05-21,27,5002
2018-05-20,0,0
2018-05-19,9,4396
2018-05-18,21,4982
2018-05-17,27,5844
2018-05-16,27,6894
2018-05-15,31,7128
2018-05-14,23,7769
2018-05-13,0,0
2018-05-12,10,6781
2018-05-11,20,6486
2018-05-10,20,7173
2018-05-09,25,7411
2018-05-08,24,7858
2018-05-07,24,8532
2018-05-05,12,7428
2018-05-04,16,7331
2018-05-03,21,7500
2018-05-02,24,8422
2018-05-01,22,8712
2018-04-30,28,8000
2018-04-29,0,0
2018-04-28,11,8366
2018-04-27,21,8198
2018-04-26,18,7683
2018-04-25,21,8110
2018-04-24,20,8461
2018-04-23,22,8572
2018-04-22,0,0
2018-04-21,10,8447
2018-04-20,19,8546
2018-04-19,18,8581
2018-04-18,24,8775
2018-04-17,24,9229
2018-04-16,25,9031
2018-04-15,0,0
2018-04-14,10,9622
2018-04-13,16,9000
2018-04-12,19,8792
2018-04-11,23,9657
2018-04-10,24,9476
2018-04-09,25,9384
2018-04-07,10,8156
2018-04-06,19,9357
2018-04-05,18,9637
2018-04-04,22,10001
2018-04-03,26,10056
2018-04-02,27,10723
2018-04-01,0,0
2018-03-31,12,10752
2018-03-30,16,10118
2018-03-29,19,10245
2018-03-28,22,9779
2018-03-27,22,10565
2018-03-26,23,10453
2018-03-25,0,0
2018-03-24,14,10844
2018-03-23,18,9762
2018-03-22,15,10883
2018-03-21,18,10374
2018-03-20,23,9847
2018-03-19,29,10581
2018-03-18,0,0
2018-03-17,10,9600
2018-03-16,12,9994
2018-03-15,15,8861
2018-03-14,24,8738
2018-03-13,29,9075
2018-03-12,26,10072
2018-03-11,0,0
2018-03-10,15,10000
2018-03-09,17,10197
2018-03-08,27,10438
2018-03-07,24,10127
2018-03-06,16,9759
2018-03-05,25,10360
2018-03-03,15,9700
2018-03-02,17,9461
2018-03-01,10,10494
2018-02-28,23,10232
2018-02-27,17,10354
2018-02-26,30,10311
2018-02-25,0,0
2018-02-24,13,10632
2018-02-23,18,9849
2018-02-22,17,9600
2018-02-21,17,9191
2018-02-20,15,9025
2018-02-19,23,9071
2018-02-18,0,0
2018-02-17,0,0
2018-02-16,0,0
2018-02-15,4,9458
2018-02-14,18,9458
2018-02-13,30,9542
2018-02-12,43,9449
2018-02-11,0,0
2018-02-10,27,9491
2018-02-09,21,9946
2018-02-08,23,9742
2018-02-07,24,9841
2018-02-06,21,10485
2018-02-05,25,10668
2018-02-03,14,10600
2018-02-02,18,10442
2018-02-01,14,9694
2018-01-31,21,9323
2018-01-30,17,9653
2018-01-29,15,9480
2018-01-28,0,0
2018-01-27,5,7500
2018-01-26,3,6000
2018-01-25,6,6000
2018-01-24,15,6156
2018-01-23,21,6213
2018-01-22,21,6374
2018-01-21,0,0
2018-01-20,14,5829
2018-01-19,22,5892
2018-01-18,23,5994
2018-01-17,20,6000
2018-01-16,18,6289
2018-01-15,22,5982
2018-01-14,0,0
2018-01-13,2,5300
2018-01-12,9,5300
2018-01-11,12,6300
2018-01-10,18,5700
2018-01-09,14,6161
2018-01-08,25,5669
2018-01-06,16,5500
2018-01-05,21,5464
2018-01-04,28,5759
2018-01-03,23,6955
2018-01-01,0,0
2017-12-31,0,0
2017-12-30,12,6000
2017-12-29,15,5700
2017-12-28,22,5526
2017-12-27,20,5684
2017-12-26,17,5927
2017-12-25,19,6038
2017-12-24,0,0
2017-12-23,20,5636
2017-12-22,15,6307
2017-12-21,18,5792
2017-12-20,26,5740
2017-12-19,19,5800
2017-12-18,29,6953
2017-12-17,0,0
2017-12-16,15,7400
2017-12-15,13,7113
2017-12-14,15,6124
2017-12-13,9,5992
2017-12-12,21,5781
2017-12-11,41,6114
2017-12-09,22,6442
2017-12-08,38,5864
2017-12-07,21,6465
2017-12-06,18,5800
2017-12-05,29,5513
2017-12-04,35,6121
2017-12-02,35,6487
2017-12-01,51,6031
2017-11-30,52,6310
2017-11-29,59,5798
2017-11-28,51,6220
2017-11-27,81,6848
2017-11-26,0,0
2017-11-25,76,7667
2017-11-24,71,8461
2017-11-23,74,7619
2017-11-22,65,7295
2017-11-21,53,6709
2017-11-20,83,7113
2017-11-19,0,0
2017-11-18,76,7071
2017-11-17,79,7362
2017-11-16,73,6764
2017-11-15,70,6076
2017-11-14,59,6145
2017-11-13,76,6255
2017-11-12,0,0
2017-11-11,59,6432
2017-11-10,44,6442
2017-11-09,51,5056
2017-11-08,42,5011
2017-11-07,47,4530
2017-11-06,51,4332
2017-11-04,31,5779
2017-11-03,33,5820
2017-11-02,31,4953
2017-11-01,32,4475
2017-10-31,27,4675
2017-10-30,36,4492
2017-10-29,0,0
2017-10-28,26,4118
2017-10-27,32,4158
2017-10-26,32,4358
2017-10-25,29,4322
2017-10-24,38,4150
2017-10-23,37,5024
2017-10-22,0,0
2017-10-21,25,4535
2017-10-20,27,4494
2017-10-19,32,4665
2017-10-18,35,4289
2017-10-17,36,4811
2017-10-16,44,4798
2017-10-15,0,0
2017-10-14,28,5110
2017-10-13,40,5865
2017-10-12,26,6712
2017-10-11,33,8194
2017-10-10,44,9833
2017-10-09,63,14039
2017-10-07,4,22000
2017-10-03,9,26093
2017-10-02,41,18437
2017-10-01,0,0
2017-09-30,52,15618
2017-09-29,44,15993
2017-09-28,33,14997
2017-09-27,46,15268
2017-09-26,52,14510
2017-09-25,60,15475
2017-09-24,0,0
2017-09-23,44,16076
2017-09-22,45,15908
2017-09-21,50,15487
2017-09-20,50,16491
2017-09-19,47,16595
2017-09-18,37,18194
2017-09-17,0,0
2017-09-16,39,14639
2017-09-15,41,15895
2017-09-14,44,16776
2017-09-13,43,17985
2017-09-12,23,19665
2017-09-11,40,17984
2017-09-09,26,17668
2017-09-08,41,17571
2017-09-07,32,18541
2017-09-06,40,19532
2017-09-05,42,21323
2017-09-04,39,20762
2017-09-02,19,24383
2017-09-01,26,20514
2017-08-31,25,19729
2017-08-30,19,19746
2017-08-29,32,18852
2017-08-28,31,19168
2017-08-27,0,0
2017-08-26,22,21043
2017-08-25,16,21044
2017-08-24,30,16583
2017-08-23,31,16853
2017-08-22,30,18942
2017-08-21,27,19800
2017-08-20,0,0
2017-08-19,16,19953
2017-08-18,22,17290
2017-08-17,21,16472
2017-08-16,17,17393
2017-08-15,23,17802
2017-08-14,22,19009
2017-08-13,0,0
2017-08-12,21,17231
2017-08-11,16,18500
2017-08-10,14,17209
2017-08-09,21,14752
2017-08-08,23,13910
2017-08-07,29,13487
2017-08-04,27,13137
2017-08-03,28,12942
2017-08-02,16,14013
2017-08-01,21,13657
2017-07-31,26,13685
2017-07-30,0,0
2017-07-29,16,14598
2017-07-28,29,14654
2017-07-27,28,14890
2017-07-26,16,18443
2017-07-25,23,14664
2017-07-24,26,18505
2017-07-23,0,0
2017-07-22,12,18853
2017-07-21,18,14044
2017-07-20,22,13118
2017-07-19,29,12332
2017-07-18,26,13470
2017-07-17,24,12858
2017-07-16,0,0
2017-07-15,17,10423
2017-07-14,26,8867
2017-07-13,30,8919
2017-07-12,14,11800
2017-07-11,13,7839
2017-07-10,29,5777
2017-07-08,16,5967
2017-07-07,25,4535
2017-07-06,30,4476
2017-07-05,29,5046
2017-07-04,25,5644
2017-07-03,26,5167
2017-07-01,24,4560
2017-06-30,31,4544
2017-06-29,29,4402
2017-06-28,33,4201
2017-06-27,30,4923
2017-06-26,25,4731
2017-06-25,0,0
2017-06-24,25,3507
2017-06-23,28,3944
2017-06-22,30,3800
2017-06-21,28,3892
2017-06-20,25,4163
2017-06-19,30,3635
2017-06-18,0,0
2017-06-17,21,3541
2017-06-16,25,4066
2017-06-15,29,3437
2017-06-14,28,4001
2017-06-13,27,4136
2017-06-12,31,3672
2017-06-11,0,0
2017-06-10,26,3243
2017-06-09,36,4809
2017-06-08,17,6033
2017-06-07,28,6163
2017-06-06,23,5662
2017-06-05,21,5255
2017-06-03,22,4016
2017-06-02,22,4212
2017-06-01,29,3619
2017-05-31,25,4657
2017-05-30,26,3482
2017-05-29,33,4010
2017-05-28,0,0
2017-05-27,16,3942
2017-05-26,22,5149
2017-05-25,23,4696
2017-05-24,30,5247
2017-05-23,24,7041
2017-05-22,24,4503
2017-05-21,0,0
2017-05-20,15,6029
2017-05-19,20,4740
2017-05-18,23,4721
2017-05-17,35,6975
2017-05-16,32,7382
2017-05-15,34,8117
2017-05-14,0,0
2017-05-13,15,7008
2017-05-12,33,8435
2017-05-11,25,7621
2017-05-10,22,10062
2017-05-09,26,8620
2017-05-08,27,10558
2017-05-06,14,8300
2017-05-05,24,8502
2017-05-04,22,9831
2017-05-03,24,8785
2017-05-02,23,8762
2017-05-01,31,8641
2017-04-30,0,0
2017-04-29,16,8126
2017-04-28,27,8864
2017-04-27,29,9252
2017-04-26,26,9391
2017-04-25,24,8755
2017-04-24,23,7680
2017-04-23,0,0
2017-04-22,11,7747
2017-04-21,22,7299
2017-04-20,27,7057
2017-04-19,21,7810
2017-04-18,23,7336
2017-04-17,23,7406
2017-04-16,0,0
2017-04-15,15,6900
2017-04-14,17,7100
2017-04-13,22,6631
2017-04-12,29,6214
2017-04-11,26,6951
2017-04-10,35,7272
2017-04-08,15,7700
2017-04-07,18,7590
2017-04-06,20,7427
2017-04-05,28,7716
2017-04-04,30,7745
2017-04-03,32,7884
2017-04-01,10,8481
2017-03-31,21,8391
2017-03-30,16,8053
2017-03-29,23,8197
2017-03-28,28,8156
2017-03-27,28,8743
2017-03-26,0,0
2017-03-25,9,8155
2017-03-24,20,8227
2017-03-23,21,8135
2017-03-22,25,7995
2017-03-21,26,8741
2017-03-20,24,9108
2017-03-19,0,0
2017-03-18,12,8545
2017-03-17,17,9349
2017-03-16,21,8446
2017-03-15,24,8968
2017-03-14,24,9300
2017-03-13,26,9462
2017-03-12,0,0
2017-03-11,12,9237
2017-03-10,21,9730
2017-03-09,24,9896
2017-03-08,20,9911
2017-03-07,18,9496
2017-03-06,27,9649
2017-03-04,10,9395
2017-03-03,20,9284
2017-03-02,23,9233
2017-03-01,18,9512
2017-02-28,23,9921
2017-02-27,27,9553
2017-02-26,0,0
2017-02-25,16,9100
2017-02-24,24,10037
2017-02-23,15,10600
2017-02-22,16,9982
2017-02-21,18,10039
2017-02-20,31,10066
2017-02-19,0,0
2017-02-18,10,10336
2017-02-17,20,11087
2017-02-16,15,10558
2017-02-15,19,10394
2017-02-14,20,10831
2017-02-13,21,10756
2017-02-12,0,0
2017-02-11,5,9200
2017-02-10,15,10252
2017-02-09,20,10833
2017-02-08,16,10269
2017-02-07,23,10241
2017-02-06,23,11085
2017-02-04,10,10600
2017-02-03,15,10663
2017-02-02,21,10785
2017-02-01,19,10626
2017-01-31,0,0
2017-01-30,0,0
2017-01-29,0,0
2017-01-28,0,0
2017-01-27,4,8000
2017-01-26,17,9751
2017-01-25,23,10178
2017-01-24,26,10481
2017-01-23,35,10367
2017-01-22,0,0
2017-01-21,14,10431
2017-01-20,28,10456
2017-01-19,31,9974
2017-01-18,20,10074
2017-01-17,18,9800
2017-01-16,15,10457
2017-01-15,0,0
2017-01-14,15,9458
2017-01-13,21,10088
2017-01-12,16,9805
2017-01-11,20,9764
2017-01-10,24,9800
2017-01-09,26,10185
2017-01-07,18,9704
2017-01-06,30,9693
2017-01-05,23,9800
2017-01-04,24,10670
2017-01-03,34,10545
2017-01-01,0,0
2016-12-31,3,10500
2016-12-30,16,10500
2016-12-29,14,9759
2016-12-28,24,9410
2016-12-27,25,10169
2016-12-26,20,10314
2016-12-25,0,0
2016-12-24,14,8760
2016-12-23,26,9533
2016-12-22,25,10089
2016-12-21,31,10085
2016-12-20,21,10263
2016-12-19,26,9861
2016-12-18,0,0
2016-12-17,16,9800
2016-12-16,24,10215
2016-12-15,28,10439
2016-12-14,24,9541
2016-12-13,36,8841
2016-12-12,36,9542
2016-12-11,0,0
2016-12-10,39,9379
2016-12-09,49,9299
2016-12-08,30,9638
2016-12-07,44,8945
2016-12-06,42,8795
2016-12-05,63,9426
2016-12-03,54,10089
2016-12-02,53,11808
2016-12-01,57,11142
2016-11-30,57,10078
2016-11-29,62,9835
2016-11-28,56,11048
2016-11-27,0,0
2016-11-26,72,9827
2016-11-25,62,11753
2016-11-24,71,11197
2016-11-23,61,11400
2016-11-22,78,9523
2016-11-21,81,10925
2016-11-20,0,0
2016-11-19,73,11537
2016-11-18,70,12729
2016-11-17,50,11687
2016-11-16,62,9318
2016-11-15,69,9839
2016-11-14,91,10436
2016-11-13,0,0
2016-11-12,61,11074
2016-11-11,45,11403
2016-11-10,45,8410
2016-11-09,52,7788
2016-11-08,52,7702
2016-11-07,54,7685
2016-11-05,42,8316
2016-11-04,50,7271
2016-11-03,26,8077
2016-11-02,38,6568
2016-11-01,37,6384
2016-10-31,40,6424
2016-10-30,0,0
2016-10-29,30,6642
2016-10-28,40,7057
2016-10-27,47,7321
2016-10-26,17,7940
2016-10-25,37,7206
2016-10-24,38,7381
2016-10-23,0,0
2016-10-22,31,6943
2016-10-21,41,7496
2016-10-20,42,8149
2016-10-19,38,8310
2016-10-18,39,8438
2016-10-17,52,9509
2016-10-16,0,0
2016-10-15,28,11609
2016-10-14,31,11268
2016-10-13,31,10218
2016-10-12,33,9873
2016-10-11,44,9374
2016-10-10,41,10438
2016-10-08,41,10202
2016-10-07,47,13230
2016-10-06,24,16459
2016-10-05,49,14110
2016-10-04,24,19142
2016-10-03,37,20495
2016-10-01,35,19061
2016-09-30,34,25182
2016-09-29,36,25183
2016-09-28,25,26518
2016-09-27,29,26386
2016-09-26,39,23888
2016-09-25,0,0
2016-09-24,22,23318
2016-09-23,28,21148
2016-09-22,28,20952
2016-09-21,29,20093
2016-09-20,30,19555
2016-09-19,33,20013
2016-09-18,0,0
2016-09-17,0,0
2016-09-16,0,0
2016-09-15,0,0
2016-09-14,12,21701
2016-09-13,31,27689
2016-09-12,57,25247
2016-09-11,0,0
2016-09-10,47,24589
2016-09-09,42,23891
2016-09-08,48,25035
2016-09-07,51,24058
2016-09-06,48,25530
2016-09-05,51,26299
2016-09-03,35,26434
2016-09-02,38,26150
2016-09-01,31,25267
2016-08-31,37,26262
2016-08-30,26,28454
2016-08-29,35,25598
2016-08-28,0,0
2016-08-27,14,26744
2016-08-26,27,21474
2016-08-25,28,21000
2016-08-24,32,21593
2016-08-23,30,23184
2016-08-22,23,23073
2016-08-21,0,0
2016-08-20,15,20155
2016-08-19,20,18121
2016-08-18,24,17193
2016-08-17,25,17246
2016-08-16,18,16976
2016-08-15,23,15301
2016-08-14,0,0
2016-08-13,22,13979
2016-08-12,22,14508
2016-08-11,23,13839
2016-08-10,24,14133
2016-08-09,25,12548
2016-08-08,36,11654
2016-08-05,21,13714
2016-08-04,25,11995
2016-08-03,26,11062
2016-08-02,22,11824
2016-08-01,29,11687
2016-07-31,0,0
2016-07-30,20,11606
2016-07-29,22,10354
2016-07-28,22,11209
2016-07-27,31,10231
2016-07-26,35,10269
2016-07-25,27,10228
2016-07-24,0,0
2016-07-23,19,9897
2016-07-22,19,9530
2016-07-21,24,7617
2016-07-20,31,7270
2016-07-19,38,7907
2016-07-18,27,9977
2016-07-17,0,0
2016-07-16,27,9073
2016-07-15,25,9747
2016-07-14,24,9266
2016-07-13,19,8523
2016-07-12,30,7574
2016-07-11,29,7070
2016-07-09,25,6927
2016-07-08,23,6994
2016-07-07,20,7600
2016-07-06,25,6579
2016-07-05,14,8572
2016-07-04,35,5953
2016-07-02,20,6653
2016-07-01,22,6108
2016-06-30,24,5825
2016-06-29,28,5746
2016-06-28,35,6128
2016-06-27,28,6784
2016-06-26,0,0
2016-06-25,22,6040
2016-06-24,30,6641
2016-06-23,24,7204
2016-06-22,37,6258
2016-06-21,29,6066
2016-06-20,31,5960
2016-06-19,0,0
2016-06-18,32,6006
2016-06-17,18,6477
2016-06-16,27,5111
2016-06-15,35,5574
2016-06-14,32,5408
2016-06-13,31,5677
2016-06-12,0,0
2016-06-11,15,6266
2016-06-10,27,5719
2016-06-09,29,5785
2016-06-08,31,5806
2016-06-07,29,6545
2016-06-06,32,6574
2016-06-04,15,7893
2016-06-03,24,6765
2016-06-02,24,6735
2016-06-01,26,6847
2016-05-31,34,7065
2016-05-30,28,8419
2016-05-29,0,0
2016-05-28,22,7332
2016-05-27,33,9371
2016-05-26,24,11113
2016-05-25,28,10754
2016-05-24,25,12520
2016-05-23,31,12225
2016-05-22,0,0
2016-05-21,24,12207
2016-05-20,27,13449
2016-05-19,27,13930
2016-05-18,30,14180
2016-05-17,23,15344
2016-05-16,25,14227
2016-05-15,0,0
2016-05-14,16,12953
2016-05-13,21,12587
2016-05-12,31,10749
2016-05-11,28,10797
2016-05-10,31,11163
2016-05-09,34,13811
2016-05-07,8,12700
2016-05-06,19,10800
2016-05-05,24,13627
2016-05-04,19,14505
2016-05-03,34,19524
2016-05-02,28,21159
2016-05-01,0,0
2016-04-30,15,21421
2016-04-29,22,17800
2016-04-28,26,21889
2016-04-27,29,21069
2016-04-26,27,19997
2016-04-25,23,19387
2016-04-24,0,0
2016-04-23,15,18000
2016-04-22,16,18164
2016-04-21,20,18099
2016-04-20,16,18440
2016-04-19,21,17857
2016-04-18,25,17842
2016-04-17,0,0
2016-04-16,14,17942
2016-04-15,20,19009
2016-04-14,15,18570
2016-04-13,20,17675
2016-04-12,21,17225
2016-04-11,27,16521
2016-04-09,9,15900
2016-04-08,16,15000
2016-04-07,20,14761
2016-04-06,23,15035
2016-04-05,23,15068
2016-04-04,23,14641
2016-04-02,14,15373
2016-04-01,20,14180
2016-03-31,23,14025
2016-03-30,21,14139
2016-03-29,21,13355
2016-03-28,16,12845
2016-03-27,0,0
2016-03-26,13,11689
2016-03-25,18,12402
2016-03-24,22,12170
2016-03-23,25,11971
2016-03-22,21,12486
2016-03-21,22,12565
2016-03-20,0,0
2016-03-19,11,12565
2016-03-18,22,12305
2016-03-17,21,12540
2016-03-16,20,12316
2016-03-15,26,12478
2016-03-14,28,12806
2016-03-13,0,0
2016-03-12,16,12249
2016-03-11,17,12451
2016-03-10,12,12172
2016-03-09,22,11220
2016-03-08,26,12451
2016-03-07,25,12889
2016-03-05,11,12877
2016-03-04,19,12987
2016-03-03,18,13057
2016-03-02,18,12809
2016-03-01,18,12525
2016-02-29,21,12037
2016-02-28,0,0
2016-02-27,13,10627
2016-02-26,25,11000
2016-02-25,24,11535
2016-02-24,22,10500
2016-02-23,21,10319
2016-02-22,24,10502
2016-02-21,0,0
2016-02-20,11,10386
2016-02-19,23,10154
2016-02-18,16,9000
2016-02-17,25,9190
2016-02-16,16,10000
2016-02-15,29,10247
2016-02-14,0,0
2016-02-13,8,10000
2016-02-12,15,8555
2016-02-11,15,8053
2016-02-06,9,6800
2016-02-05,22,7277
2016-02-04,23,7271
2016-02-03,22,7413
2016-02-02,25,6700
2016-02-01,38,6942
2016-01-31,0,0
2016-01-30,16,7453
2016-01-29,23,7643
2016-01-28,20,7780
2016-01-27,16,7342
2016-01-26,17,7246
2016-01-25,15,7549
2016-01-24,0,0
2016-01-23,14,8100
2016-01-22,14,7200
2016-01-21,8,7087
2016-01-20,13,6000
2016-01-19,10,7265
2016-01-18,20,5600
2016-01-17,0,0
2016-01-16,13,5561
2016-01-15,19,5456
2016-01-14,15,5417
2016-01-13,14,5500
2016-01-12,14,5200
2016-01-11,22,4972
2016-01-09,16,4618
2016-01-08,18,4893
2016-01-07,18,5099
2016-01-06,18,5233
2016-01-05,21,5180
2016-01-04,31,5716
2016-01-01,0,0
2015-12-31,14,4749
2015-12-30,20,5324
2015-12-29,27,4855
2015-12-28,17,5898
2015-12-27,0,0
2015-12-26,10,4685
2015-12-25,11,3985
2015-12-24,15,3656
2015-12-23,22,3806
2015-12-22,29,4231
2015-12-21,26,4327
2015-12-20,0,0
2015-12-19,13,4300
2015-12-18,16,3802
2015-12-17,24,3785
2015-12-16,27,3811
2015-12-15,20,4527
2015-12-14,32,3933
2015-12-13,0,0
2015-12-12,29,4000
2015-12-11,34,4385
2015-12-10,25,4530
2015-12-09,32,3579
2015-12-08,36,4171
2015-12-07,48,4111
2015-12-05,42,4696
2015-12-04,45,5754
2015-12-03,65,5073
2015-12-02,50,5557
2015-12-01,54,4630
2015-11-30,71,6085
2015-11-29,0,0
2015-11-28,62,6915
2015-11-27,64,7612
2015-11-26,65,7106
2015-11-25,67,6207
2015-11-24,66,5830
2015-11-23,90,6479
2015-11-22,0,0
2015-11-21,87,7157
2015-11-20,64,6962
2015-11-19,52,5595
2015-11-18,65,5217
2015-11-17,59,5651
2015-11-16,78,5049
2015-11-15,0,0
2015-11-14,40,7160
2015-11-13,53,5528
2015-11-12,43,4572
2015-11-11,48,3772
2015-11-10,39,4453
2015-11-09,26,5888
2015-11-07,32,4369
2015-11-06,36,4062
2015-11-05,35,3975
2015-11-04,32,3874
2015-11-03,42,3639
2015-11-02,37,3746
2015-11-01,0,0
2015-10-31,24,3693
2015-10-30,37,3706
2015-10-29,38,4162
2015-10-28,23,4739
2015-10-27,27,4290
2015-10-26,37,3972
2015-10-25,0,0
2015-10-24,26,3757
2015-10-23,28,3921
2015-10-22,31,4148
2015-10-21,34,4383
2015-10-20,34,4468
2015-10-19,32,4611
2015-10-18,0,0
2015-10-17,23,4172
2015-10-16,31,4379
2015-10-15,39,4696
2015-10-14,32,5116
2015-10-13,35,5122
2015-10-12,34,5480
2015-10-11,0,0
2015-10-10,20,5851
2015-10-09,27,5644
2015-10-08,33,5146
2015-10-07,33,6242
2015-10-06,43,6554
2015-10-05,47,6652
2015-10-03,39,6471
2015-10-02,22,7819
2015-10-01,37,6565
2015-09-30,30,7115
2015-09-28,0,0
2015-09-27,0,0
2015-09-26,13,5833
2015-09-25,45,7733
2015-09-24,48,8194
2015-09-23,59,8055
2015-09-22,56,8136
2015-09-21,57,7101
2015-09-20,0,0
2015-09-19,55,6773
2015-09-18,54,7315
2015-09-17,51,7025
2015-09-16,52,7185
2015-09-15,56,7060
2015-09-14,55,6750
2015-09-13,0,0
2015-09-12,45,7189
2015-09-11,44,7427
2015-09-10,42,7623
2015-09-09,46,7606
2015-09-08,44,7738
2015-09-07,30,7836
2015-09-05,34,6924
2015-09-04,45,6773
2015-09-03,46,7148
2015-09-02,33,7063
2015-09-01,41,7647
2015-08-31,45,7398
2015-08-30,0,0
2015-08-29,32,7679
2015-08-28,49,8250
2015-08-27,40,9649
2015-08-26,9,15314
2015-08-25,33,9895
2015-08-24,34,9375
2015-08-23,0,0
2015-08-22,21,8557
2015-08-21,30,9211
2015-08-20,27,9198
2015-08-19,31,9015
2015-08-18,33,8775
2015-08-17,40,10414
2015-08-16,0,0
2015-08-15,12,13573
2015-08-14,30,10840
2015-08-13,19,11058
2015-08-12,34,10495
2015-08-11,30,10615
2015-08-10,33,10341
2015-08-08,21,10030
2015-08-07,21,8541
2015-08-06,22,7508
2015-08-05,25,7137
2015-08-04,27,6319
2015-08-03,36,6206
2015-08-01,0,0
2015-07-31,25,6459
2015-07-30,21,5686
2015-07-29,35,5024
2015-07-28,35,5232
2015-07-27,51,6083
2015-07-26,0,0
2015-07-25,8,8531
2015-07-24,27,5839
2015-07-23,30,5504
2015-07-22,25,6414
2015-07-21,34,5729
2015-07-20,31,6136
2015-07-19,0,0
2015-07-18,20,6185
2015-07-17,25,6642
2015-07-16,38,6289
2015-07-15,34,7398
2015-07-14,24,8299
2015-07-13,33,7783
2015-07-12,0,0
2015-07-11,19,8204
2015-07-10,20,8408
2015-07-09,22,8058
2015-07-08,27,8420
2015-07-07,27,8506
2015-07-06,31,8369
2015-07-04,20,8138
2015-07-03,28,8064
2015-07-02,21,8523
2015-07-01,25,8312
2015-06-30,31,8168
2015-06-29,40,7918
2015-06-28,0,0
2015-06-27,14,9157
2015-06-26,31,8380
2015-06-25,31,8097
2015-06-24,30,8166
2015-06-23,24,8301
2015-06-22,29,7913
2015-06-21,0,0
2015-06-20,22,6645
2015-06-19,32,6182
2015-06-18,35,6748
2015-06-17,30,7099
2015-06-16,39,6928
2015-06-15,41,7609
2015-06-14,0,0
2015-06-13,29,7413
2015-06-12,36,9004
2015-06-11,22,10920
2015-06-10,23,9651
2015-06-09,26,8813
2015-06-08,26,7904
2015-06-06,22,7545
2015-06-05,26,7876
2015-06-04,28,7551
2015-06-03,30,8943
2015-06-02,30,9228
2015-06-01,25,9967
2015-05-31,0,0
2015-05-30,18,12951
2015-05-29,29,13481
2015-05-28,24,14629
2015-05-27,27,13511
2015-05-26,28,13522
2015-05-25,22,12569
2015-05-24,0,0
2015-05-23,10,12520
2015-05-22,27,12724
2015-05-21,25,13518
2015-05-20,30,13630
2015-05-19,26,15099
2015-05-18,35,15780
2015-05-17,0,0
2015-05-16,17,16898
2015-05-15,23,16108
2015-05-14,19,13439
2015-05-13,20,11900
2015-05-12,18,10317
2015-05-11,22,9352
2015-05-09,18,7939
2015-05-08,25,8245
2015-05-07,24,8744
2015-05-06,25,8566
2015-05-05,26,8508
2015-05-04,25,8423
2015-05-02,8,7800
2015-05-01,20,7641
2015-04-30,23,7354
2015-04-29,20,7389
2015-04-28,26,6970
2015-04-27,22,6970
2015-04-26,0,0
2015-04-25,14,6358
2015-04-24,29,6294
2015-04-23,21,6345
2015-04-22,27,6036
2015-04-21,28,6224
2015-04-20,26,6093
2015-04-19,0,0
2015-04-18,13,6120
2015-04-17,24,5833
2015-04-16,20,5880
2015-04-15,23,5718
2015-04-14,24,5690
2015-04-13,24,5730
2015-04-12,0,0
2015-04-11,14,5635
2015-04-10,20,5616
2015-04-09,21,5470
2015-04-08,23,5602
2015-04-07,24,5920
2015-04-06,30,6097
2015-04-04,15,5716
2015-04-03,17,5500
2015-04-02,19,5527
2015-04-01,19,5456
2015-03-31,28,5480
2015-03-30,27,5714
2015-03-29,0,0
2015-03-28,13,5682
2015-03-27,19,5673
2015-03-26,21,5930
2015-03-25,19,6014
2015-03-24,27,5736
2015-03-23,27,6171
2015-03-22,0,0
2015-03-21,10,6157
2015-03-20,20,6172
2015-03-19,20,5911
2015-03-18,20,6119
2015-03-17,28,6122
2015-03-16,30,5839
2015-03-15,0,0
2015-03-14,12,5783
2015-03-13,23,5687
2015-03-12,24,5699
2015-03-11,17,5889
2015-03-10,18,5218
2015-03-09,27,5211
2015-03-07,17,5182
2015-03-06,18,5288
2015-03-05,22,5063
2015-03-04,16,5600
2015-03-03,15,4789
2015-03-02,25,4709
2015-03-01,0,0
2015-02-28,13,4664
2015-02-27,24,5200
2015-02-26,21,5373
2015-02-25,14,4960
2015-02-24,21,4432
2015-02-23,28,4629
2015-02-22,0,0
2015-02-21,0,0
2015-02-20,0,0
2015-02-19,0,0
2015-02-18,2,5350
2015-02-17,9,5350
2015-02-16,32,4421
2015-02-15,0,0
2015-02-14,23,4321
2015-02-13,31,4415
2015-02-12,27,4540
2015-02-11,25,4620
2015-02-10,9,5300
2015-02-09,25,3734
2015-02-07,23,3603
2015-02-06,18,4236
2015-02-05,24,3887
2015-02-04,26,3808
2015-02-03,20,4181
2015-02-02,29,3842
