DATE,unit,rate,avg_price
2018-08-28,10,중,10796 
2018-08-28,10,하,6676 
2018-08-27,10,특,22090 
2018-08-27,10,상,15954 
2018-08-27,10,중,10610 
2018-08-27,10,하,6629 
2018-08-26,10,특,0 
2018-08-26,10,상,0 
2018-08-26,10,중,0 
2018-08-26,10,하,0 
2018-08-25,10,특,27882 
2018-08-25,10,상,20754 
2018-08-25,10,중,13549 
2018-08-25,10,하,8693 
2018-08-24,10,특,24464 
2018-08-24,10,상,22995 
2018-08-24,10,중,16710 
2018-08-24,10,하,10544 
2018-08-23,10,특,26972 
2018-08-23,10,상,22998 
2018-08-23,10,중,15072 
2018-08-23,10,하,8199 
2018-08-22,10,특,24741 
2018-08-22,10,상,20025 
2018-08-22,10,중,13548 
2018-08-22,10,하,7451 
2018-08-21,10,특,24676 
2018-08-21,10,상,19494 
2018-08-21,10,중,13792 
2018-08-21,10,하,8066 
2018-08-20,10,특,22082 
2018-08-20,10,상,17439 
2018-08-20,10,중,10037 
2018-08-20,10,하,4595 
2018-08-19,10,특,0 
2018-08-19,10,상,0 
2018-08-19,10,중,0 
2018-08-19,10,하,0 
2018-08-18,10,특,25142 
2018-08-18,10,상,20659 
2018-08-18,10,중,12778 
2018-08-18,10,하,6989 
2018-08-17,10,특,23515 
2018-08-17,10,상,18410 
2018-08-17,10,중,10332 
2018-08-17,10,하,4041 
2018-08-16,10,특,20945 
2018-08-16,10,상,17085 
2018-08-16,10,중,11361 
2018-08-16,10,하,6934 
2018-08-15,10,특,21318 
2018-08-15,10,상,16841 
2018-08-15,10,중,11652 
2018-08-15,10,하,6998 
2018-08-14,10,특,18482 
2018-08-14,10,상,15174 
2018-08-14,10,중,8139 
2018-08-14,10,하,3996 
2018-08-13,10,특,15947 
2018-08-13,10,상,13008 
2018-08-13,10,중,7203 
2018-08-13,10,하,3348 
2018-08-12,10,특,0 
2018-08-12,10,상,0 
2018-08-12,10,중,0 
2018-08-12,10,하,0 
2018-08-11,10,특,13102 
2018-08-11,10,상,11261 
2018-08-11,10,중,6967 
2018-08-11,10,하,4038 
2018-08-10,10,특,13616 
2018-08-10,10,상,10446 
2018-08-10,10,중,6727 
2018-08-10,10,하,4157 
2018-08-09,10,특,14873 
2018-08-09,10,상,12356 
2018-08-09,10,중,7767 
2018-08-09,10,하,3703 
2018-08-08,10,특,16256 
2018-08-08,10,상,11691 
2018-08-08,10,중,7294 
2018-08-08,10,하,4105 
2018-08-07,10,특,15116 
2018-08-07,10,상,10914 
2018-08-07,10,중,5359 
2018-08-07,10,하,2767 
2018-08-06,10,특,14279 
2018-08-06,10,상,10108 
2018-08-06,10,중,5206 
2018-08-06,10,하,2478 
2018-08-03,10,특,12729 
2018-08-03,10,상,8291 
2018-08-03,10,중,4318 
2018-08-03,10,하,2404 
2018-08-02,10,특,14356 
2018-08-02,10,상,10602 
2018-08-02,10,중,5499 
2018-08-02,10,하,2570 
2018-08-01,10,특,15627 
2018-08-01,10,상,11825 
2018-08-01,10,중,7833 
2018-08-01,10,하,4424 
2018-07-31,10,특,16361 
2018-07-31,10,상,12435 
2018-07-31,10,중,7543 
2018-07-31,10,하,3756 
2018-07-30,10,특,16701 
2018-07-30,10,상,11828 
2018-07-30,10,중,7227 
2018-07-30,10,하,4681 
2018-07-29,10,특,0 
2018-07-29,10,상,0 
2018-07-29,10,중,0 
2018-07-29,10,하,0 
2018-07-28,10,특,14800 
2018-07-28,10,상,11722 
2018-07-28,10,중,8062 
2018-07-28,10,하,5008 
2018-07-27,10,특,13845 
2018-07-27,10,상,12634 
2018-07-27,10,중,8723 
2018-07-27,10,하,5820 
2018-07-26,10,특,15235 
2018-07-26,10,상,11726 
2018-07-26,10,중,7646 
2018-07-26,10,하,4265 
2018-07-25,10,특,15300 
2018-07-25,10,상,12604 
2018-07-25,10,중,7650 
2018-07-25,10,하,4308 
2018-07-24,10,특,11756 
2018-07-24,10,상,8941 
2018-07-24,10,중,4937 
2018-07-24,10,하,2769 
2018-07-23,10,특,12692 
2018-07-23,10,상,8532 
2018-07-23,10,중,5513 
2018-07-23,10,하,3558 
2018-07-22,10,특,0 
2018-07-22,10,상,0 
2018-07-22,10,중,0 
2018-07-22,10,하,0 
2018-07-21,10,특,14464 
2018-07-21,10,상,10705 
2018-07-21,10,중,7321 
2018-07-21,10,하,4412 
2018-07-20,10,특,14228 
2018-07-20,10,상,11180 
2018-07-20,10,중,6597 
2018-07-20,10,하,3627 
2018-07-19,10,특,11025 
2018-07-19,10,상,7256 
2018-07-19,10,중,4157 
2018-07-19,10,하,2393 
2018-07-18,10,특,10568 
2018-07-18,10,상,8182 
2018-07-18,10,중,3934 
2018-07-18,10,하,2321 
2018-07-17,10,특,10641 
2018-07-17,10,상,7705 
2018-07-17,10,중,3879 
2018-07-17,10,하,2173 
2018-07-16,10,특,9923 
2018-07-16,10,상,7140 
2018-07-16,10,중,3955 
2018-07-16,10,하,2297 
2018-07-15,10,특,0 
2018-07-15,10,상,0 
2018-07-15,10,중,0 
2018-07-15,10,하,0 
2018-07-14,10,특,9948 
2018-07-14,10,상,8334 
2018-07-14,10,중,5618 
2018-07-14,10,하,2532 
2018-07-13,10,특,8413 
2018-07-13,10,상,5877 
2018-07-13,10,중,3359 
2018-07-13,10,하,1982 
2018-07-12,10,특,9702 
2018-07-12,10,상,7303 
2018-07-12,10,중,4660 
2018-07-12,10,하,2621 
2018-07-11,10,특,10174 
2018-07-11,10,상,8636 
2018-07-11,10,중,6344 
2018-07-11,10,하,4293 
2018-07-10,10,특,7547 
2018-07-10,10,상,6358 
2018-07-10,10,중,4157 
2018-07-10,10,하,2589 
2018-07-09,10,특,7778 
2018-07-09,10,상,6502 
2018-07-09,10,중,4814 
2018-07-09,10,하,2760 
2018-07-07,10,특,7967 
2018-07-07,10,상,6799 
2018-07-07,10,중,4075 
2018-07-07,10,하,2449 
2018-07-06,10,특,6217 
2018-07-06,10,상,4619 
2018-07-06,10,중,3140 
2018-07-06,10,하,1861 
2018-07-05,10,특,5136 
2018-07-05,10,상,3672 
2018-07-05,10,중,2487 
2018-07-05,10,하,1606 
2018-07-04,10,특,5965 
2018-07-04,10,상,4630 
2018-07-04,10,중,3064 
2018-07-04,10,하,1881 
2018-07-03,10,특,6364 
2018-07-03,10,상,5259 
2018-07-03,10,중,3301 
2018-07-03,10,하,1788 
2018-07-02,10,특,6930 
2018-07-02,10,상,5995 
2018-07-02,10,중,4545 
2018-07-02,10,하,2894 
2018-07-01,10,특,0 
2018-07-01,10,상,0 
2018-07-01,10,중,0 
2018-07-01,10,하,0 
2018-06-30,10,특,4214 
2018-06-30,10,상,3322 
2018-06-30,10,중,2140 
2018-06-30,10,하,1253 
2018-06-29,10,특,5076 
2018-06-29,10,상,3888 
2018-06-29,10,중,2531 
2018-06-29,10,하,1453 
2018-06-28,10,특,6347 
2018-06-28,10,상,4704 
2018-06-28,10,중,3090 
2018-06-28,10,하,1856 
2018-06-27,10,특,7022 
2018-06-27,10,상,6015 
2018-06-27,10,중,4190 
2018-06-27,10,하,2741 
2018-06-26,10,특,6781 
2018-06-26,10,상,6209 
2018-06-26,10,중,4766 
2018-06-26,10,하,3245 
2018-06-25,10,특,5855 
2018-06-25,10,상,5354 
2018-06-25,10,중,3887 
2018-06-25,10,하,2626 
2018-06-24,10,특,0 
2018-06-24,10,상,0 
2018-06-24,10,중,0 
2018-06-24,10,하,0 
2018-06-23,10,특,5395 
2018-06-23,10,상,4701 
2018-06-23,10,중,3881 
2018-06-23,10,하,2560 
2018-06-22,10,특,4535 
2018-06-22,10,상,4017 
2018-06-22,10,중,3073 
2018-06-22,10,하,1582 
2018-06-21,10,특,4662 
2018-06-21,10,상,3946 
2018-06-21,10,중,2880 
2018-06-21,10,하,1728 
2018-06-20,10,특,4435 
2018-06-20,10,상,3675 
2018-06-20,10,중,2627 
2018-06-20,10,하,1513 
2018-06-19,10,특,5036 
2018-06-19,10,상,3896 
2018-06-19,10,중,2412 
2018-06-19,10,하,1294 
2018-06-18,10,특,4870 
2018-06-18,10,상,3809 
2018-06-18,10,중,2645 
2018-06-18,10,하,1383 
2018-06-17,10,특,0 
2018-06-17,10,상,0 
2018-06-17,10,중,0 
2018-06-17,10,하,0 
2018-06-16,10,특,5288 
2018-06-16,10,상,4879 
2018-06-16,10,중,3572 
2018-06-16,10,하,1813 
2018-06-15,10,특,5164 
2018-06-15,10,상,4544 
2018-06-15,10,중,3114 
2018-06-15,10,하,1707 
2018-06-14,10,특,5381 
2018-06-14,10,상,4631 
2018-06-14,10,중,3081 
2018-06-14,10,하,1112 
2018-06-13,10,특,4671 
2018-06-13,10,상,3816 
2018-06-13,10,중,2276 
2018-06-13,10,하,847 
2018-06-12,10,특,5104 
2018-06-12,10,상,3761 
2018-06-12,10,중,2188 
2018-06-12,10,하,1005 
2018-06-11,10,특,4575 
2018-06-11,10,상,3650 
2018-06-11,10,중,1888 
2018-06-11,10,하,826 
2018-06-09,10,특,3786 
2018-06-09,10,상,3095 
2018-06-09,10,중,1689 
2018-06-09,10,하,875 
2018-06-08,10,특,4135 
2018-06-08,10,상,3145 
2018-06-08,10,중,1653 
2018-06-08,10,하,821 
2018-06-07,10,특,4081 
2018-06-07,10,상,2912 
2018-06-07,10,중,1658 
2018-06-07,10,하,1031 
2018-06-06,10,특,4669 
2018-06-06,10,상,3114 
2018-06-06,10,중,1940 
2018-06-06,10,하,1218 
2018-06-05,10,특,5379 
2018-06-05,10,상,3844 
2018-06-05,10,중,2532 
2018-06-05,10,하,1362 
2018-06-04,10,특,4305 
2018-06-04,10,상,3063 
2018-06-04,10,중,1755 
2018-06-04,10,하,1002 
2018-06-02,10,특,5607 
2018-06-02,10,상,3640 
2018-06-02,10,중,2061 
2018-06-02,10,하,1086 
2018-06-01,10,특,6205 
2018-06-01,10,상,3948 
2018-06-01,10,중,2243 
2018-06-01,10,하,1253 
2018-05-31,10,특,5349 
2018-05-31,10,상,3789 
2018-05-31,10,중,2155 
2018-05-31,10,하,1218 
2018-05-30,10,특,5176 
2018-05-30,10,상,3683 
2018-05-30,10,중,2344 
2018-05-30,10,하,1269 
2018-05-29,10,특,5786 
2018-05-29,10,상,4218 
2018-05-29,10,중,2871 
2018-05-29,10,하,1878 
2018-05-28,10,특,6371 
2018-05-28,10,상,4147 
2018-05-28,10,중,2694 
2018-05-28,10,하,1407 
2018-05-27,10,특,0 
2018-05-27,10,상,0 
2018-05-27,10,중,0 
2018-05-27,10,하,0 
2018-05-26,10,특,5338 
2018-05-26,10,상,4385 
2018-05-26,10,중,2754 
2018-05-26,10,하,1486 
2018-05-25,10,특,5269 
2018-05-25,10,상,4146 
2018-05-25,10,중,2366 
2018-05-25,10,하,1108 
2018-05-24,10,특,5924 
2018-05-24,10,상,3324 
2018-05-24,10,중,1796 
2018-05-24,10,하,979 
2018-05-23,10,특,4358 
2018-05-23,10,상,3103 
2018-05-23,10,중,2040 
2018-05-23,10,하,1264 
2018-05-22,10,특,6062 
2018-05-22,10,상,3472 
2018-05-22,10,중,2175 
2018-05-22,10,하,1187 
2018-05-21,10,특,5002 
2018-05-21,10,상,3440 
2018-05-21,10,중,2545 
2018-05-21,10,하,1628 
2018-05-20,10,특,0 
2018-05-20,10,상,0 
2018-05-20,10,중,0 
2018-05-20,10,하,0 
2018-05-19,10,특,4396 
2018-05-19,10,상,3047 
2018-05-19,10,중,1733 
2018-05-19,10,하,953 
2018-05-18,10,특,4982 
2018-05-18,10,상,2824 
2018-05-18,10,중,1746 
2018-05-18,10,하,1157 
2018-05-17,10,특,5844 
2018-05-17,10,상,4036 
2018-05-17,10,중,2869 
2018-05-17,10,하,1834 
2018-05-16,10,특,6894 
2018-05-16,10,상,4725 
2018-05-16,10,중,3352 
2018-05-16,10,하,2004 
2018-05-15,10,특,7128 
2018-05-15,10,상,5275 
2018-05-15,10,중,3762 
2018-05-15,10,하,2231 
2018-05-14,10,특,7769 
2018-05-14,10,상,5887 
2018-05-14,10,중,4124 
2018-05-14,10,하,2440 
2018-05-13,10,특,0 
2018-05-13,10,상,0 
2018-05-13,10,중,0 
2018-05-13,10,하,0 
2018-05-12,10,특,6781 
2018-05-12,10,상,5982 
2018-05-12,10,중,4643 
2018-05-12,10,하,2641 
2018-05-11,10,특,6486 
2018-05-11,10,상,5478 
2018-05-11,10,중,3877 
2018-05-11,10,하,1976 
2018-05-10,10,특,7173 
2018-05-10,10,상,5245 
2018-05-10,10,중,3681 
2018-05-10,10,하,2154 
2018-05-09,10,특,7411 
2018-05-09,10,상,5278 
2018-05-09,10,중,3281 
2018-05-09,10,하,1813 
2018-05-08,10,특,7858 
2018-05-08,10,상,5918 
2018-05-08,10,중,4161 
2018-05-08,10,하,2409 
2018-05-07,10,특,8532 
2018-05-07,10,상,5891 
2018-05-07,10,중,4161 
2018-05-07,10,하,2431 
2018-05-05,10,특,7428 
2018-05-05,10,상,5741 
2018-05-05,10,중,4403 
2018-05-05,10,하,3114 
2018-05-04,10,특,7331 
2018-05-04,10,상,5419 
2018-05-04,10,중,3989 
2018-05-04,10,하,2227 
2018-05-03,10,특,7500 
2018-05-03,10,상,5269 
2018-05-03,10,중,3227 
2018-05-03,10,하,1627 
2018-05-02,10,특,8422 
2018-05-02,10,상,5754 
2018-05-02,10,중,3412 
2018-05-02,10,하,2039 
2018-05-01,10,특,8712 
2018-05-01,10,상,5790 
2018-05-01,10,중,3389 
2018-05-01,10,하,1982 
2018-04-30,10,특,8000 
2018-04-30,10,상,6141 
2018-04-30,10,중,4028 
2018-04-30,10,하,2294 
2018-04-29,10,특,0 
2018-04-29,10,상,0 
2018-04-29,10,중,0 
2018-04-29,10,하,0 
2018-04-28,10,특,8366 
2018-04-28,10,상,6823 
2018-04-28,10,중,4175 
2018-04-28,10,하,2077 
2018-04-27,10,특,8198 
2018-04-27,10,상,6257 
2018-04-27,10,중,3991 
2018-04-27,10,하,2088 
2018-04-26,10,특,7683 
2018-04-26,10,상,6604 
2018-04-26,10,중,4246 
2018-04-26,10,하,2554 
2018-04-25,10,특,8110 
2018-04-25,10,상,6303 
2018-04-25,10,중,3903 
2018-04-25,10,하,2247 
2018-04-24,10,특,8461 
2018-04-24,10,상,6682 
2018-04-24,10,중,4558 
2018-04-24,10,하,2823 
2018-04-23,10,특,8572 
2018-04-23,10,상,7341 
2018-04-23,10,중,4838 
2018-04-23,10,하,2879 
2018-04-22,10,특,0 
2018-04-22,10,상,0 
2018-04-22,10,중,0 
2018-04-22,10,하,0 
2018-04-21,10,특,8447 
2018-04-21,10,상,6947 
2018-04-21,10,중,4779 
2018-04-21,10,하,3215 
2018-04-20,10,특,8546 
2018-04-20,10,상,7090 
2018-04-20,10,중,4603 
2018-04-20,10,하,2663 
2018-04-19,10,특,8581 
2018-04-19,10,상,6255 
2018-04-19,10,중,4034 
2018-04-19,10,하,2365 
2018-04-18,10,특,8775 
2018-04-18,10,상,6983 
2018-04-18,10,중,4217 
2018-04-18,10,하,2364 
2018-04-17,10,특,9229 
2018-04-17,10,상,7097 
2018-04-17,10,중,4489 
2018-04-17,10,하,2308 
2018-04-16,10,특,9031 
2018-04-16,10,상,7582 
2018-04-16,10,중,4665 
2018-04-16,10,하,2416 
2018-04-15,10,특,0 
2018-04-15,10,상,0 
2018-04-15,10,중,0 
2018-04-15,10,하,0 
2018-04-14,10,특,9622 
2018-04-14,10,상,8060 
2018-04-14,10,중,5262 
2018-04-14,10,하,3515 
2018-04-13,10,특,9000 
2018-04-13,10,상,6794 
2018-04-13,10,중,4398 
2018-04-13,10,하,2754 
2018-04-12,10,특,8792 
2018-04-12,10,상,6418 
2018-04-12,10,중,4231 
2018-04-12,10,하,2510 
2018-04-11,10,특,9657 
2018-04-11,10,상,7461 
2018-04-11,10,중,4621 
2018-04-11,10,하,2703 
2018-04-10,10,특,9476 
2018-04-10,10,상,7440 
2018-04-10,10,중,4014 
2018-04-10,10,하,2383 
2018-04-09,10,특,9384 
2018-04-09,10,상,7235 
2018-04-09,10,중,4636 
2018-04-09,10,하,2610 
2018-04-07,10,특,8156 
2018-04-07,10,상,5931 
2018-04-07,10,중,3909 
2018-04-07,10,하,2696 
2018-04-06,10,특,9357 
2018-04-06,10,상,7456 
2018-04-06,10,중,4538 
2018-04-06,10,하,2546 
2018-04-05,10,특,9637 
2018-04-05,10,상,8153 
2018-04-05,10,중,4713 
2018-04-05,10,하,2781 
2018-04-04,10,특,10001 
2018-04-04,10,상,7956 
2018-04-04,10,중,4948 
2018-04-04,10,하,2718 
2018-04-03,10,특,10056 
2018-04-03,10,상,7382 
2018-04-03,10,중,4554 
2018-04-03,10,하,2750 
2018-04-02,10,특,10723 
2018-04-02,10,상,8474 
2018-04-02,10,중,5297 
2018-04-02,10,하,3211 
2018-04-01,10,특,0 
2018-04-01,10,상,0 
2018-04-01,10,중,0 
2018-04-01,10,하,0 
2018-03-31,10,특,10752 
2018-03-31,10,상,7882 
2018-03-31,10,중,5729 
2018-03-31,10,하,3216 
2018-03-30,10,특,10118 
2018-03-30,10,상,7915 
2018-03-30,10,중,4919 
2018-03-30,10,하,3207 
2018-03-29,10,특,10245 
2018-03-29,10,상,8028 
2018-03-29,10,중,4751 
2018-03-29,10,하,2966 
2018-03-28,10,특,9779 
2018-03-28,10,상,7392 
2018-03-28,10,중,4909 
2018-03-28,10,하,3049 
2018-03-27,10,특,10565 
2018-03-27,10,상,8365 
2018-03-27,10,중,5731 
2018-03-27,10,하,3512 
2018-03-26,10,특,10453 
2018-03-26,10,상,8631 
2018-03-26,10,중,5759 
2018-03-26,10,하,3626 
2018-03-25,10,특,0 
2018-03-25,10,상,0 
2018-03-25,10,중,0 
2018-03-25,10,하,0 
2018-03-24,10,특,10844 
2018-03-24,10,상,6934 
2018-03-24,10,중,4088 
2018-03-24,10,하,2606 
2018-03-23,10,특,9762 
2018-03-23,10,상,7458 
2018-03-23,10,중,5216 
2018-03-23,10,하,3542 
2018-03-22,10,특,10883 
2018-03-22,10,상,8816 
2018-03-22,10,중,6566 
2018-03-22,10,하,4048 
2018-03-21,10,특,10374 
2018-03-21,10,상,8540 
2018-03-21,10,중,5330 
2018-03-21,10,하,2412 
2018-03-20,10,특,9847 
2018-03-20,10,상,7588 
2018-03-20,10,중,4507 
2018-03-20,10,하,2788 
2018-03-19,10,특,10581 
2018-03-19,10,상,8632 
2018-03-19,10,중,5290 
2018-03-19,10,하,3072 
2018-03-18,10,특,0 
2018-03-18,10,상,0 
2018-03-18,10,중,0 
2018-03-18,10,하,0 
2018-03-17,10,특,9600 
2018-03-17,10,상,8476 
2018-03-17,10,중,5295 
2018-03-17,10,하,3409 
2018-03-16,10,특,9994 
2018-03-16,10,상,8625 
2018-03-16,10,중,5371 
2018-03-16,10,하,3261 
2018-03-15,10,특,8861 
2018-03-15,10,상,6867 
2018-03-15,10,중,3700 
2018-03-15,10,하,2482 
2018-03-14,10,특,8738 
2018-03-14,10,상,6543 
2018-03-14,10,중,3762 
2018-03-14,10,하,2268 
2018-03-13,10,특,9075 
2018-03-13,10,상,7232 
2018-03-13,10,중,4160 
2018-03-13,10,하,2456 
2018-03-12,10,특,10072 
2018-03-12,10,상,8410 
2018-03-12,10,중,5327 
2018-03-12,10,하,3086 
2018-03-11,10,특,0 
2018-03-11,10,상,0 
2018-03-11,10,중,0 
2018-03-11,10,하,0 
2018-03-10,10,특,10000 
2018-03-10,10,상,7866 
2018-03-10,10,중,4662 
2018-03-10,10,하,2726 
2018-03-09,10,특,10197 
2018-03-09,10,상,7448 
2018-03-09,10,중,4366 
2018-03-09,10,하,2627 
2018-03-08,10,특,10438 
2018-03-08,10,상,8440 
2018-03-08,10,중,4767 
2018-03-08,10,하,2689 
2018-03-07,10,특,10127 
2018-03-07,10,상,7933 
2018-03-07,10,중,4583 
2018-03-07,10,하,2814 
2018-03-06,10,특,9759 
2018-03-06,10,상,7314 
2018-03-06,10,중,4578 
2018-03-06,10,하,3155 
2018-03-05,10,특,10360 
2018-03-05,10,상,8561 
2018-03-05,10,중,5351 
2018-03-05,10,하,3354 
2018-03-03,10,특,9700 
2018-03-03,10,상,7950 
2018-03-03,10,중,5429 
2018-03-03,10,하,3837 
2018-03-02,10,특,9461 
2018-03-02,10,상,8472 
2018-03-02,10,중,5992 
2018-03-02,10,하,3848 
2018-03-01,10,특,10494 
2018-03-01,10,상,9530 
2018-03-01,10,중,6196 
2018-03-01,10,하,3598 
2018-02-28,10,특,10232 
2018-02-28,10,상,8603 
2018-02-28,10,중,5093 
2018-02-28,10,하,2857 
2018-02-27,10,특,10354 
2018-02-27,10,상,8184 
2018-02-27,10,중,4730 
2018-02-27,10,하,2725 
2018-02-26,10,특,10311 
2018-02-26,10,상,7863 
2018-02-26,10,중,4832 
2018-02-26,10,하,3147 
2018-02-25,10,특,0 
2018-02-25,10,상,0 
2018-02-25,10,중,0 
2018-02-25,10,하,0 
2018-02-24,10,특,10632 
2018-02-24,10,상,7735 
2018-02-24,10,중,4786 
2018-02-24,10,하,3357 
2018-02-23,10,특,9849 
2018-02-23,10,상,7892 
2018-02-23,10,중,4637 
2018-02-23,10,하,3076 
2018-02-22,10,특,9600 
2018-02-22,10,상,7579 
2018-02-22,10,중,4529 
2018-02-22,10,하,2946 
2018-02-21,10,특,9191 
2018-02-21,10,상,7379 
2018-02-21,10,중,4156 
2018-02-21,10,하,2354 
2018-02-20,10,특,9025 
2018-02-20,10,상,6836 
2018-02-20,10,중,3744 
2018-02-20,10,하,2393 
2018-02-19,10,특,9071 
2018-02-19,10,상,7335 
2018-02-19,10,중,4471 
2018-02-19,10,하,2627 
2018-02-18,10,특,0 
2018-02-18,10,상,0 
2018-02-18,10,중,0 
2018-02-18,10,하,0 
2018-02-17,10,특,0 
2018-02-17,10,상,0 
2018-02-17,10,중,0 
2018-02-17,10,하,0 
2018-02-16,10,특,0 
2018-02-16,10,상,0 
2018-02-16,10,중,0 
2018-02-16,10,하,0 
2018-02-15,10,특,9458 
2018-02-15,10,상,7497 
2018-02-15,10,중,4220 
2018-02-15,10,하,2192 
2018-02-14,10,특,9458 
2018-02-14,10,상,7497 
2018-02-14,10,중,4220 
2018-02-14,10,하,2192 
2018-02-13,10,특,9542 
2018-02-13,10,상,6839 
2018-02-13,10,중,4145 
2018-02-13,10,하,2309 
2018-02-12,10,특,9449 
2018-02-12,10,상,7479 
2018-02-12,10,중,4713 
2018-02-12,10,하,2644 
2018-02-11,10,특,0 
2018-02-11,10,상,0 
2018-02-11,10,중,0 
2018-02-11,10,하,0 
2018-02-10,10,특,9491 
2018-02-10,10,상,7975 
2018-02-10,10,중,5711 
2018-02-10,10,하,3402 
2018-02-09,10,특,9946 
2018-02-09,10,상,8969 
2018-02-09,10,중,6335 
2018-02-09,10,하,4156 
2018-02-08,10,특,9742 
2018-02-08,10,상,8028 
2018-02-08,10,중,5192 
2018-02-08,10,하,3675 
2018-02-07,10,특,9841 
2018-02-07,10,상,8807 
2018-02-07,10,중,6364 
2018-02-07,10,하,4515 
2018-02-06,10,특,10485 
2018-02-06,10,상,9389 
2018-02-06,10,중,6918 
2018-02-06,10,하,4976 
2018-02-05,10,특,10668 
2018-02-05,10,상,9387 
2018-02-05,10,중,7287 
2018-02-05,10,하,4747 
2018-02-03,10,특,10600 
2018-02-03,10,상,9933 
2018-02-03,10,중,7686 
2018-02-03,10,하,5109 
2018-02-02,10,특,10442 
2018-02-02,10,상,9152 
2018-02-02,10,중,6804 
2018-02-02,10,하,4749 
2018-02-01,10,특,9694 
2018-02-01,10,상,8840 
2018-02-01,10,중,6997 
2018-02-01,10,하,4859 
2018-01-31,10,특,9323 
2018-01-31,10,상,8442 
2018-01-31,10,중,6209 
2018-01-31,10,하,3849 
2018-01-30,10,특,9653 
2018-01-30,10,상,8933 
2018-01-30,10,중,6217 
2018-01-30,10,하,4130 
2018-01-29,10,특,9480 
2018-01-29,10,상,8549 
2018-01-29,10,중,6576 
2018-01-29,10,하,4252 
2018-01-28,10,특,0 
2018-01-28,10,상,0 
2018-01-28,10,중,0 
2018-01-28,10,하,0 
2018-01-27,10,특,7500 
2018-01-27,10,상,7204 
2018-01-27,10,중,5813 
2018-01-27,10,하,3510 
2018-01-26,10,특,6000 
2018-01-26,10,상,5498 
2018-01-26,10,중,3772 
2018-01-26,10,하,2507 
2018-01-25,10,특,6000 
2018-01-25,10,상,5498 
2018-01-25,10,중,3772 
2018-01-25,10,하,2507 
2018-01-24,10,특,6156 
2018-01-24,10,상,5389 
2018-01-24,10,중,4137 
2018-01-24,10,하,2723 
2018-01-23,10,특,6213 
2018-01-23,10,상,5602 
2018-01-23,10,중,4073 
2018-01-23,10,하,2749 
2018-01-22,10,특,6374 
2018-01-22,10,상,5498 
2018-01-22,10,중,4130 
2018-01-22,10,하,2809 
2018-01-21,10,특,0 
2018-01-21,10,상,0 
2018-01-21,10,중,0 
2018-01-21,10,하,0 
2018-01-20,10,특,5829 
2018-01-20,10,상,5043 
2018-01-20,10,중,3981 
2018-01-20,10,하,2721 
2018-01-19,10,특,5892 
2018-01-19,10,상,5108 
2018-01-19,10,중,3924 
2018-01-19,10,하,2712 
2018-01-18,10,특,5994 
2018-01-18,10,상,5375 
2018-01-18,10,중,3864 
2018-01-18,10,하,2980 
2018-01-17,10,특,6000 
2018-01-17,10,상,5457 
2018-01-17,10,중,4334 
2018-01-17,10,하,2905 
2018-01-16,10,특,6289 
2018-01-16,10,상,5580 
2018-01-16,10,중,4533 
2018-01-16,10,하,3037 
2018-01-15,10,특,5982 
2018-01-15,10,상,5460 
2018-01-15,10,중,4215 
2018-01-15,10,하,2805 
2018-01-14,10,특,0 
2018-01-14,10,상,0 
2018-01-14,10,중,0 
2018-01-14,10,하,0 
2018-01-13,10,특,5300 
2018-01-13,10,상,5173 
2018-01-13,10,중,3908 
2018-01-13,10,하,2596 
2018-01-12,10,특,5300 
2018-01-12,10,상,5173 
2018-01-12,10,중,3908 
2018-01-12,10,하,2596 
2018-01-11,10,특,6300 
2018-01-11,10,상,5505 
2018-01-11,10,중,4401 
2018-01-11,10,하,2805 
2018-01-10,10,특,5700 
2018-01-10,10,상,5391 
2018-01-10,10,중,4313 
2018-01-10,10,하,2816 
2018-01-09,10,특,6161 
2018-01-09,10,상,5567 
2018-01-09,10,중,4352 
2018-01-09,10,하,2938 
2018-01-08,10,특,5669 
2018-01-08,10,상,5237 
2018-01-08,10,중,4133 
2018-01-08,10,하,2507 
2018-01-06,10,특,5500 
2018-01-06,10,상,4969 
2018-01-06,10,중,3812 
2018-01-06,10,하,2436 
2018-01-05,10,특,5464 
2018-01-05,10,상,5098 
2018-01-05,10,중,4149 
2018-01-05,10,하,2817 
2018-01-04,10,특,5759 
2018-01-04,10,상,5261 
2018-01-04,10,중,4545 
2018-01-04,10,하,2938 
2018-01-03,10,특,6955 
2018-01-03,10,상,6416 
2018-01-03,10,중,5142 
2018-01-03,10,하,3463 
2018-01-01,10,특,0 
2018-01-01,10,상,0 
2018-01-01,10,중,0 
2018-01-01,10,하,0 
2017-12-31,10,특,0 
2017-12-31,10,상,0 
2017-12-31,10,중,0 
2017-12-31,10,하,0 
2017-12-30,10,특,6000 
2017-12-30,10,상,5672 
2017-12-30,10,중,3960 
2017-12-30,10,하,2765 
2017-12-29,10,특,5700 
2017-12-29,10,상,5346 
2017-12-29,10,중,4276 
2017-12-29,10,하,2081 
2017-12-28,10,특,5526 
2017-12-28,10,상,5115 
2017-12-28,10,중,3856 
2017-12-28,10,하,2677 
2017-12-27,10,특,5684 
2017-12-27,10,상,5285 
2017-12-27,10,중,4101 
2017-12-27,10,하,2793 
2017-12-26,10,특,5927 
2017-12-26,10,상,5348 
2017-12-26,10,중,3992 
2017-12-26,10,하,2729 
2017-12-25,10,특,6038 
2017-12-25,10,상,5435 
