DATE,품목명,단위(키로),등급명,평균가격,전일,전년,반입량
2021-04-08,배추,10,0,8422,0,0,80
2021-04-09,배추,10,0,9537,0,0,94
2021-04-09,배추,10,1,12004,0,0,13
2021-04-10,배추,10,0,10230,0,0,64
2021-04-10,배추,10,1,11494,0,0,9
2021-04-12,배추,10,0,8920,0,7216,180
2021-04-12,배추,10,1,10875,0,8800,25
2021-04-13,배추,10,0,10269,8920,0,80
2021-04-13,배추,10,1,11443,10875,0,11
2021-04-14,배추,10,0,8827,10269,8271,154
2021-04-14,배추,10,1,11006,11443,9236,22
2021-04-15,배추,10,1,10862,11006,9093,18
2021-04-15,배추,10,0,8239,8827,7889,130
2021-04-16,배추,10,1,11426,10862,9300,15
2021-04-16,배추,10,0,9132,8239,8209,106
2021-04-17,배추,10,0,9573,9132,8925,31
2021-04-17,배추,10,1,11500,11426,9500,4
2021-04-19,배추,10,0,10075,0,9209,139
2021-04-19,배추,10,1,11761,0,9500,19
2021-04-20,배추,10,0,8707,10075,0,130
2021-04-20,배추,10,1,11013,11761,0,18
2021-04-21,배추,10,0,9136,8707,9429,101
2021-04-21,배추,10,1,10459,11013,9899,14
2021-04-22,배추,10,1,10581,10459,10483,10
2021-04-22,배추,10,0,9047,9136,9743,75
2021-04-23,배추,10,0,9252,9047,10129,99
2021-04-23,배추,10,1,11528,10581,10873,14
2021-04-24,배추,10,0,9576,9252,10181,69
2021-04-24,배추,10,1,11698,11528,10873,9
2021-04-26,배추,10,0,9381,0,11052,131
2021-04-26,배추,10,1,12119,0,12234,18
2021-04-27,배추,10,0,9561,9381,0,115
2021-04-27,배추,10,1,11714,12119,0,16
2021-04-28,배추,10,0,9383,9561,11562,120
2021-04-28,배추,10,1,12100,11714,13254,17
2021-04-29,배추,10,0,7767,9383,11999,147
2021-04-29,배추,10,1,11672,12100,14214,21
2021-04-30,배추,10,0,7868,7767,12466,115
2021-04-30,배추,10,1,12053,11672,15347,16
2021-05-01,배추,10,0,6816,7868,13613,75
2021-05-01,배추,10,1,10970,12053,16090,10
2021-05-03,배추,10,0,7342,0,0,140
2021-05-03,배추,10,1,11776,0,0,20
2021-05-04,배추,10,0,6606,0,0,144
2021-05-04,배추,10,1,9595,0,0,20
2021-05-05,배추,10,1,10815,0,0,19
2021-05-05,배추,10,0,6010,0,0,133
2021-05-06,배추,10,0,5967,0,0,115
2021-05-06,배추,10,1,10500,0,0,16
2021-05-07,배추,10,0,6546,0,0,102
2021-05-07,배추,10,1,10880,0,0,14
2021-05-08,배추,10,0,6713,0,0,74
2021-05-08,배추,10,1,7399,0,0,10
2021-05-10,배추,10,0,6057,0,0,184
2021-05-10,배추,10,1,9497,0,0,26
2021-05-11,배추,10,1,9113,9497,0,25
2021-05-11,배추,10,0,5138,6057,0,175
2021-05-12,배추,10,0,4308,5138,9420,153
2021-05-12,배추,10,1,6570,9113,11789,21
2021-05-13,배추,10,0,3409,4308,10205,123
2021-05-13,배추,10,1,5040,6570,10700,17
2021-05-14,배추,10,0,3456,3409,10150,146
2021-05-14,배추,10,1,3896,5040,11156,20
2021-05-15,배추,10,0,4976,3456,10213,73
2021-05-15,배추,10,1,5665,3896,11125,10
2021-05-17,배추,10,0,5819,0,8570,109
2021-05-17,배추,10,1,6253,0,9116,15
2021-05-18,배추,10,1,5073,6253,0,21
2021-05-18,배추,10,0,4109,5819,0,148
2021-05-19,배추,10,0,4606,4109,8836,99
2021-05-19,배추,10,1,5000,5073,10198,14
2021-05-20,배추,10,0,5497,4606,9566,104
2021-05-20,배추,10,1,5958,5000,10876,14
2021-05-21,배추,10,0,7185,5497,9719,89
2021-05-21,배추,10,1,7800,5958,10993,12
2021-05-22,배추,10,0,5079,7185,11446,117
2021-05-22,배추,10,1,6300,7800,12800,16
2021-05-24,배추,10,1,6071,0,11257,23
2021-05-24,배추,10,0,5420,0,10040,165
2021-05-25,배추,10,0,5121,5420,0,138
2021-05-25,배추,10,1,6174,6071,0,19
2021-05-26,배추,10,0,4564,5121,10407,118
2021-05-26,배추,10,1,5835,6174,12383,16
2021-05-27,배추,10,0,5786,4564,10280,102
2021-05-27,배추,10,1,6359,5835,12872,14
2021-05-28,배추,10,0,6294,5786,10592,107
2021-05-28,배추,10,1,7066,6359,12100,15
2021-05-29,배추,10,0,5079,6294,10875,106
2021-05-29,배추,10,1,5753,7066,12044,15
2021-05-31,배추,10,0,6887,0,6940,129
2021-05-31,배추,10,1,7789,0,8248,18
2021-06-01,배추,10,1,7057,7789,0,23
2021-06-01,배추,10,0,6075,6887,0,163
2021-06-02,배추,10,0,5634,0,0,118
2021-06-02,배추,10,1,6797,0,0,16
2021-06-03,배추,10,0,6383,0,0,116
2021-06-03,배추,10,1,7482,0,0,16
2021-06-04,배추,10,0,7782,0,0,83
2021-06-04,배추,10,1,8517,0,0,11
2021-06-05,배추,10,0,4918,0,0,130
2021-06-05,배추,10,1,6533,0,0,18
2021-06-07,배추,10,1,7984,0,0,17
2021-06-07,배추,10,0,7320,0,0,125
2021-06-08,배추,10,0,5559,0,0,118
2021-06-08,배추,10,1,6721,0,0,17
2021-06-09,배추,10,0,5392,0,0,140
2021-06-09,배추,10,1,6052,0,0,20
2021-06-10,배추,10,0,6968,0,0,80
2021-06-10,배추,10,1,7474,0,0,11
2021-06-11,배추,10,0,5963,6968,8598,130
2021-06-11,배추,10,1,6736,7474,9244,18
2021-06-12,배추,10,0,7248,5963,6838,43
2021-06-12,배추,10,1,7800,6736,8219,6
2021-06-14,배추,10,1,5788,0,6682,30
2021-06-14,배추,10,0,5005,0,5331,212
2021-06-15,배추,10,1,6082,5788,0,20
2021-06-15,배추,10,0,5343,5005,0,142
2021-06-16,배추,10,0,4293,5343,11538,193
2021-06-16,배추,10,1,5359,6082,12400,27
2021-06-17,배추,10,0,4484,4293,9575,135
2021-06-17,배추,10,1,5542,5359,10825,19
2021-06-18,배추,10,0,5315,4484,8084,121
2021-06-18,배추,10,1,5998,5542,9403,17
2021-06-19,배추,10,0,5696,5315,6644,92
2021-06-19,배추,10,1,6165,5998,8010,13
2021-06-21,배추,10,1,6770,0,6931,22
2021-06-21,배추,10,0,6041,0,5521,158
2021-06-22,배추,10,0,5494,6041,0,149
2021-06-22,배추,10,1,7090,6770,0,21
2021-06-23,배추,10,0,4851,5494,9328,154
2021-06-23,배추,10,1,5891,7090,11017,22
2021-06-24,배추,10,0,4963,4851,5844,167
2021-06-24,배추,10,1,6043,5891,7967,23
2021-06-25,배추,10,0,4147,4963,9545,148
2021-06-25,배추,10,1,5318,6043,10966,21
2021-06-26,배추,10,0,4963,4147,8785,110
2021-06-26,배추,10,1,6200,5318,10300,15
2021-06-28,배추,10,0,5541,0,7293,173
2021-06-28,배추,10,1,6500,0,9064,24
2021-06-29,배추,10,0,5528,5541,0,179
2021-06-29,배추,10,1,6713,6500,0,25
2021-06-30,배추,10,1,5856,6713,7841,25
2021-06-30,배추,10,0,4714,5528,6344,176
2021-07-01,배추,10,0,4342,4714,7064,181
2021-07-01,배추,10,1,5705,5856,8692,25
2021-07-02,배추,10,0,3902,0,0,217
2021-07-02,배추,10,1,5373,0,0,31
2021-07-03,배추,10,0,4430,0,0,179
2021-07-03,배추,10,1,5758,0,0,25
2021-07-05,배추,10,0,8278,0,0,123
2021-07-05,배추,10,1,9244,0,0,17
2021-07-06,배추,10,1,5496,0,0,36
2021-07-06,배추,10,0,3952,0,0,256
2021-07-07,배추,10,0,4673,0,0,203
2021-07-07,배추,10,1,6086,0,0,29
2021-07-08,배추,10,0,4289,0,0,171
2021-07-08,배추,10,1,5973,0,0,24
2021-07-09,배추,10,0,4089,0,0,167
2021-07-09,배추,10,1,6034,0,0,23
2021-07-10,배추,10,0,4090,0,0,121
2021-07-10,배추,10,1,5448,0,0,17
2021-07-12,배추,10,0,4672,0,14321,149
2021-07-12,배추,10,1,7109,0,15400,21
2021-07-13,배추,10,1,4945,7109,0,24
2021-07-13,배추,10,0,3194,4672,0,173
2021-07-14,배추,10,1,4028,4945,11514,29
2021-07-14,배추,10,0,3624,3194,9946,209
2021-07-15,배추,10,0,3505,3624,10419,122
2021-07-15,배추,10,1,4300,4028,12418,17
2021-07-16,배추,10,0,4404,3505,11830,117
2021-07-16,배추,10,1,5639,4300,13490,16
2021-07-17,배추,10,0,7279,4404,10149,63
2021-07-17,배추,10,1,8200,5639,12770,9
2021-07-19,배추,10,0,5039,0,9265,161
2021-07-19,배추,10,1,6540,0,11235,23
2021-07-20,배추,10,1,7100,6540,0,17
2021-07-20,배추,10,0,6541,5039,0,122
2021-07-21,배추,10,0,3361,6541,13943,153
2021-07-21,배추,10,1,4930,7100,16554,21
2021-07-22,배추,10,0,4612,3361,15898,126
2021-07-22,배추,10,1,5807,4930,17799,18
2021-07-23,배추,10,0,3801,4612,10149,141
2021-07-23,배추,10,1,4847,5807,12492,20
2021-07-24,배추,10,0,4295,3801,10225,98
2021-07-24,배추,10,1,5908,4847,12869,14
2021-07-26,배추,10,0,7668,0,13388,118
2021-07-26,배추,10,1,8643,0,15581,16
2021-07-27,배추,10,0,7901,7668,0,110
2021-07-27,배추,10,1,8907,8643,0,15
2021-07-28,배추,10,1,9586,8907,12766,14
2021-07-28,배추,10,0,8175,7901,9636,104
2021-07-29,배추,10,0,8548,8175,10520,95
2021-07-29,배추,10,1,9672,9586,13273,13
2021-07-30,배추,10,0,8797,8548,10512,99
2021-07-30,배추,10,1,10457,9672,12461,14
2021-07-31,배추,10,0,11035,8797,11432,79
2021-07-31,배추,10,1,12575,10457,13356,11
2021-08-02,배추,10,0,9930,0,0,140
2021-08-02,배추,10,1,11459,0,0,20
2021-08-03,배추,10,1,13200,0,0,13
2021-08-03,배추,10,0,12399,0,0,92
2021-08-04,배추,10,0,9072,0,0,142
2021-08-04,배추,10,1,11336,0,0,20
2021-08-05,배추,10,0,9881,0,0,109
2021-08-05,배추,10,1,11902,0,0,15
2021-08-06,배추,10,0,10079,0,0,139
2021-08-06,배추,10,1,11531,0,0,19
2021-08-09,배추,10,0,10889,0,0,166
2021-08-09,배추,10,1,12179,0,0,23
2021-08-10,배추,10,0,9740,0,0,133
2021-08-10,배추,10,1,11852,0,0,19
2021-08-11,배추,10,1,10087,11852,17333,25
2021-08-11,배추,10,0,7638,9740,12304,176
2021-08-12,배추,10,1,8909,10087,18982,23
2021-08-12,배추,10,0,6887,7638,15499,161
2021-08-13,배추,10,0,8231,6887,14744,121
2021-08-13,배추,10,1,10944,8909,19234,17
2021-08-14,배추,10,0,8420,8231,16148,109
2021-08-14,배추,10,1,9500,10944,21310,15
2021-08-16,배추,10,0,8586,0,16909,162
2021-08-16,배추,10,1,10138,0,22375,23
2021-08-17,배추,10,0,6649,8586,0,189
2021-08-17,배추,10,1,8873,10138,0,27
2021-08-18,배추,10,1,12903,8873,25446,16
2021-08-18,배추,10,0,10555,6649,21613,112
2021-08-19,배추,10,0,8554,10555,18256,142
2021-08-19,배추,10,1,10569,12903,24366,20
2021-08-20,배추,10,0,6703,8554,15857,197
2021-08-20,배추,10,1,9474,10569,23569,28
2021-08-21,배추,10,0,7690,6703,17953,156
2021-08-21,배추,10,1,10326,9474,23902,22
2021-08-23,배추,10,0,9029,0,18277,193
2021-08-23,배추,10,1,11258,0,24085,27
2021-08-24,배추,10,0,9357,9029,0,186
2021-08-24,배추,10,1,11843,11258,0,26
2021-08-25,배추,10,0,12798,9357,21538,68
2021-08-25,배추,10,1,15398,11843,30301,9
2021-08-26,배추,10,0,8331,12798,19340,182
2021-08-26,배추,10,1,12335,15398,25441,26
2021-08-27,배추,10,0,9302,8331,17650,192
2021-08-27,배추,10,1,13425,12335,24828,27
2021-08-28,배추,10,1,13453,13425,29290,28
2021-08-28,배추,10,0,8087,9302,21565,201
2021-08-30,배추,10,0,7796,0,17533,223
2021-08-30,배추,10,1,12468,0,24149,31
2021-08-31,배추,10,0,8671,7796,0,244
2021-08-31,배추,10,1,11186,12468,0,35
2021-09-01,배추,10,0,10941,8671,14626,144
2021-09-01,배추,10,1,13912,11186,19016,20
2021-09-02,배추,10,0,13979,0,0,100
2021-09-02,배추,10,1,16622,0,0,14
2021-09-03,배추,10,1,13878,0,0,32
2021-09-03,배추,10,0,9578,0,0,229
2021-09-04,배추,10,0,10254,0,0,229
2021-09-04,배추,10,1,13884,0,0,32
2021-09-06,배추,10,0,11338,0,0,235
2021-09-06,배추,10,1,14780,0,0,33
2021-09-07,배추,10,0,12818,0,0,249
2021-09-07,배추,10,1,15951,0,0,35
2021-09-08,배추,10,0,11178,0,0,157
2021-09-08,배추,10,1,15680,0,0,22
2021-09-09,배추,10,0,11823,0,0,232
2021-09-09,배추,10,1,15674,0,0,33
2021-09-10,배추,10,1,15596,0,0,36
2021-09-10,배추,10,0,12080,0,0,253
2021-09-11,배추,10,1,16051,15596,25354,40
2021-09-11,배추,10,0,12866,12080,21610,283
2021-09-13,배추,10,0,13396,0,24079,314
2021-09-13,배추,10,1,16157,0,27963,44
2021-09-14,배추,10,0,14096,13396,0,295
2021-09-14,배추,10,1,17265,16157,0,42
2021-09-15,배추,10,0,12890,14096,28889,264
2021-09-15,배추,10,1,16956,17265,32293,37
2021-09-16,배추,10,0,13106,12890,27773,266
2021-09-16,배추,10,1,17351,16956,32510,38
2021-09-17,배추,10,1,16425,17351,33090,37
2021-09-17,배추,10,0,12154,13106,26632,261
2021-09-18,배추,10,0,17849,12154,26957,117
2021-09-18,배추,10,1,25302,16425,32634,16
2021-09-24,배추,10,0,10473,0,24802,292
2021-09-24,배추,10,1,16017,0,29764,41
2021-09-25,배추,10,0,10277,10473,25277,243
2021-09-25,배추,10,1,15688,16017,30578,34
2021-09-27,배추,10,0,9345,0,24574,236
2021-09-27,배추,10,1,13597,0,32731,33
2021-09-28,배추,10,0,7653,9345,0,232
2021-09-28,배추,10,1,11164,13597,0,33
2021-09-29,배추,10,0,7645,7653,23954,168
2021-09-29,배추,10,1,11682,11164,31713,24
2021-09-30,배추,10,1,12227,11682,31987,12
2021-09-30,배추,10,0,9456,7645,24254,88
2021-10-01,배추,10,0,9194,9456,21288,171
2021-10-01,배추,10,1,12331,12227,23995,24
2021-10-02,배추,10,0,7351,0,0,199
2021-10-02,배추,10,1,10894,0,0,28
2021-10-04,배추,10,0,6463,0,0,288
2021-10-04,배추,10,1,8620,0,0,41
2021-10-05,배추,10,0,7478,0,0,194
2021-10-05,배추,10,1,9209,0,0,27
2021-10-06,배추,10,1,9435,0,0,32
2021-10-06,배추,10,0,6058,0,0,226
2021-10-07,배추,10,0,5608,0,0,219
2021-10-07,배추,10,1,7937,0,0,31
2021-10-08,배추,10,0,3802,0,0,250
2021-10-08,배추,10,1,5652,0,0,35
2021-10-09,배추,10,0,4856,0,0,143
2021-10-09,배추,10,1,5686,0,0,20
2021-10-11,배추,10,0,4332,0,10813,224
2021-10-11,배추,10,1,6280,0,14987,32
2021-10-12,배추,10,0,3943,4332,0,216
2021-10-12,배추,10,1,6053,6280,0,30
2021-10-13,배추,10,1,5854,6053,14338,24
2021-10-13,배추,10,0,4148,3943,11539,174
2021-10-14,배추,10,1,5148,5854,11373,35
2021-10-14,배추,10,0,3356,4148,8152,246
2021-10-15,배추,10,0,4149,3356,7746,177
2021-10-15,배추,10,1,5821,5148,11311,25
2021-10-16,배추,10,0,4851,4149,8461,150
2021-10-16,배추,10,1,6375,5821,10806,21
2021-10-18,배추,10,0,6506,0,7274,159
2021-10-18,배추,10,1,7371,0,8968,22
2021-10-19,배추,10,0,6045,6506,0,199
